"";"sector";"genotype";"g_alias";"treatment";"timestamp";"Mass..g"
"865276";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 11:16:00";1806250
"865277";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 11:47:00";1806250
"865278";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 12:01:00";1806250
"865279";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 12:17:00";1806250
"865280";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 12:31:00";1806250
"865281";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 12:47:00";1806250
"865282";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 13:01:00";1806250
"865283";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 13:32:00";1806250
"865284";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 13:46:00";1806250
"865285";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 14:02:00";1806250
"865286";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 14:16:00";1806250
"865287";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 14:32:00";1806250
"865288";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 14:46:00";1806250
"865289";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 15:02:00";1806250
"865290";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 15:16:00";1806250
"865291";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 15:32:00";1806250
"865292";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 15:46:00";1806250
"865293";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 16:02:00";1806250
"865294";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 16:16:00";1806250
"865295";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 22:01:00";1806250
"865296";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 22:17:00";1806250
"865297";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 22:31:00";1806250
"865298";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 22:47:00";1806250
"865299";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 23:01:00";1806250
"865300";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 23:17:00";1806250
"865301";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 23:31:00";1806250
"865302";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-26 23:47:00";1806250
"865303";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 00:31:00";1806250
"865304";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 00:47:00";1806250
"865305";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 01:01:00";1806250
"865306";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 01:17:00";1806250
"865307";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 01:31:00";1806250
"865308";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 01:47:00";1806250
"865309";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 02:01:00";1806250
"865310";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 02:17:00";1806250
"865311";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 02:31:00";1806250
"865312";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 02:47:00";1806250
"865313";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 03:01:00";1806250
"865314";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 03:17:00";1806250
"865315";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 03:31:00";1806250
"865316";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 03:47:00";1806250
"865317";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 04:01:00";1806250
"865318";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 04:17:00";1806250
"865319";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 04:31:00";1806250
"865320";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 04:47:00";1806250
"865321";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 05:01:00";1806250
"865322";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 05:17:00";1806250
"865323";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 05:31:00";1806250
"865324";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 05:47:00";1806250
"865325";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 06:01:00";1806250
"865326";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 06:17:00";1806250
"865327";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 06:31:00";1806250
"865328";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 06:47:00";1806250
"865329";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 07:01:00";1806250
"865330";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 07:32:00";1806250
"865331";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 07:46:00";1806250
"865332";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 08:02:00";1806250
"865333";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 08:16:00";1806250
"865334";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 08:32:00";1806250
"865335";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 08:46:00";1806250
"865336";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 09:02:00";1806250
"865337";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 09:16:00";1806250
"865338";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 15:46:00";39510,4
"865339";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 16:02:00";40147,5
"865340";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 16:16:00";1806250
"865341";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 16:32:00";1806250
"865342";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 16:46:00";1806250
"865343";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 17:17:00";1806250
"865344";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 17:31:00";1806250
"865345";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 17:47:00";1806250
"865346";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 18:01:00";1806250
"865347";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 18:17:00";1806250
"865348";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 18:31:00";1806250
"865349";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 18:47:00";1806250
"865350";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 19:01:00";1806250
"865351";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 19:17:00";1806250
"865352";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 19:31:00";1806250
"865353";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 19:47:00";1806250
"865354";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 20:01:00";1806250
"865355";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 20:17:00";1806250
"865356";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 20:31:00";1806250
"865357";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 20:47:00";1806250
"865358";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-27 21:01:00";1806250
"865359";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 01:31:00";1806250
"865360";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 01:47:00";1806250
"865361";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 02:01:00";1806250
"865362";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 02:17:00";1806250
"865363";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 02:31:00";1806250
"865364";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 03:17:00";1806250
"865365";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 03:31:00";1806250
"865366";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 03:47:00";1806250
"865367";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 04:01:00";1806250
"865368";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 04:17:00";1806250
"865369";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 04:31:00";1806250
"865370";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 04:47:00";1806250
"865371";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 05:01:00";1806250
"865372";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 05:17:00";1806250
"865373";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 05:31:00";1806250
"865374";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 05:47:00";1806250
"865375";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 06:01:00";1806250
"865376";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 06:17:00";1806250
"865377";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 07:16:00";1806250
"865378";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 07:32:00";1806250
"865379";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 08:16:00";1806250
"865380";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 08:47:00";1806250
"865381";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 09:01:00";1806250
"865382";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 16:16:00";1806250
"865383";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 16:47:00";1130510
"865384";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 17:01:00";1806250
"865385";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 17:17:00";1806250
"865386";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 17:31:00";1806250
"865387";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 18:02:00";1806250
"865388";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 18:16:00";1806250
"865389";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 18:32:00";1806250
"865390";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 18:46:00";1806250
"865391";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 19:02:00";1806250
"865392";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 19:16:00";1806250
"865393";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 19:32:00";1806250
"865394";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 19:46:00";1806250
"865395";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 20:02:00";1806250
"865396";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 20:16:00";1806250
"865397";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 20:32:00";1806250
"865398";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 20:46:00";1806250
"865399";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 21:02:00";1806250
"865400";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 21:16:00";1806250
"865401";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 21:32:00";1806250
"865402";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 21:46:00";1806250
"865403";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 22:17:00";1806250
"865404";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 22:31:00";1806250
"865405";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 22:47:00";1806250
"865406";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 23:01:00";1806250
"865407";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 23:17:00";1806250
"865408";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-28 23:31:00";1806250
"865409";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 00:17:00";1806250
"865410";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 00:31:00";1806250
"865411";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 00:47:00";1806250
"865412";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 01:01:00";1806250
"865413";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 01:17:00";1806250
"865414";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 01:31:00";1806250
"865415";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 01:47:00";1806250
"865416";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 02:01:00";1806250
"865417";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 02:17:00";1806250
"865418";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 02:31:00";1806250
"865419";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 02:47:00";1806250
"865420";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 03:01:00";1806250
"865421";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 03:47:00";1806250
"865422";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 04:01:00";1806250
"865423";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 04:17:00";1806250
"865424";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 04:31:00";1806250
"865425";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 12:31:00";394195
"865426";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 18:46:00";16981,6
"865427";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 19:17:00";16997
"865428";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 19:31:00";17029,7
"865429";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 19:47:00";17040,4
"865430";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 20:01:00";17097,8
"865431";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 20:17:00";17105,5
"865432";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 20:31:00";17126,1
"865433";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 21:02:00";17167,2
"865434";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 21:16:00";17171,8
"865435";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 21:32:00";17254,3
"865436";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 21:46:00";17252,6
"865437";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 22:02:00";17242,5
"865438";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 22:16:00";17236,7
"865439";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 22:32:00";17252,8
"865440";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 22:46:00";17261,9
"865441";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 23:02:00";17277,3
"865442";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 23:16:00";17288,6
"865443";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 23:32:00";17296,6
"865444";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-29 23:46:00";17271,7
"865445";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 00:02:00";17298,2
"865446";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 00:16:00";17294,3
"865447";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 00:32:00";17280,5
"865448";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 00:46:00";17321,6
"865449";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 01:02:00";17318,4
"865450";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 01:16:00";17337,2
"865451";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 01:32:00";17299,4
"865452";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 01:46:00";17360,1
"865453";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 08:46:00";17275,5
"865454";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 09:02:00";17187,1
"865455";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 09:16:00";17106,2
"865456";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 09:32:00";17039,4
"865457";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 09:46:00";16993,8
"865458";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 10:02:00";16971,2
"865459";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 10:16:00";16952,1
"865460";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 10:32:00";16937,5
"865461";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 10:46:00";16918,7
"865462";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 11:02:00";16829,4
"865463";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 11:16:00";16839,7
"865464";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 11:32:00";16843,7
"865465";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 11:46:00";16796,5
"865466";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 19:01:00";17200,5
"865467";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 19:17:00";17197,3
"865468";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 19:31:00";17220,2
"865469";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 19:47:00";17259,6
"865470";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 20:01:00";17268,7
"865471";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 20:17:00";17262,7
"865472";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 20:31:00";17249,5
"865473";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 20:47:00";17294,6
"865474";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 21:01:00";17287,7
"865475";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 21:32:00";17305,5
"865476";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 21:46:00";17320,3
"865477";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 22:02:00";17308,8
"865478";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 22:16:00";17337,1
"865479";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 22:32:00";17358
"865480";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 22:46:00";17344,8
"865481";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 23:02:00";17365,3
"865482";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 23:16:00";17380,4
"865483";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 23:32:00";17386
"865484";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-09-30 23:46:00";17384,7
"865485";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 00:02:00";17381,8
"865486";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 00:16:00";17365,4
"865487";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 00:32:00";17380,2
"865488";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 01:16:00";17388,5
"865489";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 01:32:00";17423,6
"865490";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 01:46:00";17409,1
"865491";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 02:02:00";17403
"865492";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 02:16:00";17435,6
"865493";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 02:32:00";17417,8
"865494";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 02:46:00";17416,9
"865495";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 09:31:00";17184,2
"865496";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 09:47:00";17157,3
"865497";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 10:01:00";17136,2
"865498";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 10:17:00";17084
"865499";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 10:31:00";16996
"865500";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 10:47:00";16969,3
"865501";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 11:01:00";16968,9
"865502";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 17:46:00";17110,1
"865503";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 18:02:00";17133,5
"865504";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 18:16:00";17150,4
"865505";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 18:32:00";17157,8
"865506";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 18:46:00";17166
"865507";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 19:02:00";17171,2
"865508";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 19:16:00";17206,9
"865509";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 19:32:00";17220
"865510";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 19:46:00";17249,4
"865511";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 20:02:00";17226,6
"865512";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 20:16:00";17264,7
"865513";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 20:32:00";17258,8
"865514";"27:10:1";"Exp60_300_IS33423";"Exp60_300_IS33423";NA;"2023-10-01 20:46:00";17265,2
