unit;old_unit;Experiment;Treatment;Species;Genotype;G..Alias;Replicates;Genotype_Trt;;;;10/10/2023 09:56;10/10/2023 14:34;11/10/2023 12:28;11/10/2023 14:28;12/10/2023 10:32;12/10/2023 14:38;13/10/2023 10:02;13/10/2023 14:33;17/10/2023 15:13;18/10/2023 08:30;18/10/2023 14:48;19/10/2023 07:55;19/10/2023 14:38;20/10/2023 10:51;21/10/2023 08:13;21/10/2023 15:21
30:12:01;30:12:01;Exp60;WW_R2;Sorghum;Exp60_313_SSM19;Exp60_313_SSM19;2;Exp60_313_SSM19_WW_R2;20/10/2023 14:16;96502.6;;;;;;;;;;;;;;;;;
30:12:02;30:12:02;Exp60;WW_R2;Sorghum;Exp60_179_IS21425;Exp60_179_IS21425;2;Exp60_179_IS21425_WW_R2;20/10/2023 14:16;76015.5;;;;;;;;;;;;;;;;;
31:01:01;31:01:01;Exp60;WW_R2;Sorghum;Exp60_316_SSM249;Exp60_316_SSM249;2;Exp60_316_SSM249_WW_R2;20/10/2023 14:17;49158.2;;;;;;;;;;;;;;;;;
31:01:02;31:01:02;Exp60;WW_R2;Sorghum;Exp60_152_IS19847;Exp60_152_IS19847;2;Exp60_152_IS19847_WW_R2;20/10/2023 14:17;8929.52;;;;;;;;;;;;;;;;;
31:02:01;31:02:01;Exp60;WW_R2;Sorghum;Exp60_257_IS29569;Exp60_257_IS29569;2;Exp60_257_IS29569_WW_R2;20/10/2023 14:17;49596.8;;;;;;;;;;;;;;;;;
31:02:02;31:02:02;Exp60;WW_R2;Sorghum;Exp60_318_SSM276;Exp60_318_SSM276;2;Exp60_318_SSM276_WW_R2;20/10/2023 14:17;31987.7;;;;;;;;;;;;;;;;;
31:03:01;31:03:01;Exp60;WW_R2;Sorghum;Exp60_47_IS4963;Exp60_47_IS4963;2;Exp60_47_IS4963_WW_R2;20/10/2023 14:17;49972.4;;;;;;;;;;;;;;;;;
31:03:02;31:03:02;Exp60;WW_R2;Sorghum;Exp60_311_SSM1370;Exp60_311_SSM1370;2;Exp60_311_SSM1370_WW_R2;20/10/2023 14:17;60278.4;;;;;;;;;;;;;;;;;
31:04:01;31:04:01;Exp60;WW_R2;Sorghum;Exp60_89_IS11119;Exp60_89_IS11119;2;Exp60_89_IS11119_WW_R2;20/10/2023 14:17;47862.7;;;;;;;;;;;;;;;;;
31:04:02;31:04:02;Exp60;WW_R2;Sorghum;Exp60_194_IS22334;Exp60_194_IS22334;2;Exp60_194_IS22334_WW_R2;20/10/2023 14:17;30401.9;;;;;;;;;;;;;;;;;
31:05:01;31:05:01;Exp60;WW_R2;Sorghum;Exp60_98_IS13791;Exp60_98_IS13791;2;Exp60_98_IS13791_WW_R2;20/10/2023 14:17;50205.3;;;;;;;;;;;;;;;;;
31:05:02;31:05:02;Exp60;WW_R2;Sorghum;Exp60_208_IS23574;Exp60_208_IS23574;2;Exp60_208_IS23574_WW_R2;20/10/2023 14:17;40023.1;;;;;;;;;;;;;;;;;
31:06:01;31:06:01;Exp60;WW_R2;Sorghum;Exp60_142_IS18919;Exp60_142_IS18919;2;Exp60_142_IS18919_WW_R2;20/10/2023 14:17;58865.4;;;;;;;;;;;;;;;;;
31:06:02;31:06:02;Exp60;WW_R2;Sorghum;Exp60_38_IS3957;Exp60_38_IS3957;2;Exp60_38_IS3957_WW_R2;20/10/2023 14:17;50824.9;;;;;;;;;;;;;;;;;
31:07:01;31:07:01;Exp60;WW_R2;Sorghum;Exp60_94_IS12531;Exp60_94_IS12531;2;Exp60_94_IS12531_WW_R2;20/10/2023 14:17;44559.6;;;;;;;;;;;;;;;;;
31:07:02;31:07:02;Exp60;WW_R2;Sorghum;Exp60_36_IS3885;Exp60_36_IS3885;2;Exp60_36_IS3885_WW_R2;20/10/2023 14:17;53911.5;;;;;;;;;;;;;;;;;
31:08:01;31:08:01;Exp60;WW_R2;Sorghum;Exp60_219_IS24083;Exp60_219_IS24083;2;Exp60_219_IS24083_WW_R2;20/10/2023 14:17;47442.2;;;;;;;;;;;;;;;;;
31:08:02;31:08:02;Exp60;WW_R2;Sorghum;Exp60_95_IS12804;Exp60_95_IS12804;2;Exp60_95_IS12804_WW_R2;20/10/2023 14:17;38994.7;;;;;;;;;;;;;;;;;
31:09:01;31:09:01;Exp60;WW_R2;Sorghum;Exp60_11_IS2262;Exp60_11_IS2262;2;Exp60_11_IS2262_WW_R2;20/10/2023 14:17;60591.4;;;;;;;;;;;;;;;;;
31:09:02;31:09:02;Exp60;WW_R2;Sorghum;Exp60_310_SSM1284;Exp60_310_SSM1284;2;Exp60_310_SSM1284_WW_R2;20/10/2023 14:17;97633.6;;;;;;;;;;;;;;;;;
31:10:01;31:10:01;Exp60;WW_R2;Sorghum;Exp60_46_IS4821;Exp60_46_IS4821;2;Exp60_46_IS4821_WW_R2;20/10/2023 14:17;50313.7;;;;;;;;;;;;;;;;;
31:10:02;31:10:02;Exp60;WW_R2;Sorghum;Exp60_158_IS20351;Exp60_158_IS20351;2;Exp60_158_IS20351_WW_R2;20/10/2023 14:17;35981.7;;;;;;;;;;;;;;;;;
31:11:01;31:11:01;Exp60;WW_R2;Sorghum;Exp60_108_IS14317;Exp60_108_IS14317;2;Exp60_108_IS14317_WW_R2;20/10/2023 14:17;49924.3;;;;;;;;;;;;;;;;;
31:11:02;31:11:02;Exp60;WW_R2;Sorghum;Exp60_272_IS30443;Exp60_272_IS30443;2;Exp60_272_IS30443_WW_R2;20/10/2023 14:17;10855;;;;;;;;;;;;;;;;;
31:12:01;31:12:01;Exp60;WW_R2;Sorghum;Exp60_276_IS30748;Exp60_276_IS30748;2;Exp60_276_IS30748_WW_R2;20/10/2023 14:17;28491.5;;;;;;;;;;;;;;;;;
31:12:02;31:12:02;Exp60;WW_R2;Sorghum;Exp60_153_IS19953;Exp60_153_IS19953;2;Exp60_153_IS19953_WW_R2;20/10/2023 14:17;15252.6;;;;;;;;;;;;;;;;;
32:01:01;32:01:01;Exp60;WW_R2;Sorghum;Exp60_20_IS2807;Exp60_20_IS2807;2;Exp60_20_IS2807_WW_R2;20/10/2023 14:18;56543.3;;;;;;;;;;;;;;;;;
32:01:02;32:01:02;Exp60;WW_R2;Sorghum;Exp60_40_IS4027;Exp60_40_IS4027;2;Exp60_40_IS4027_WW_R2;20/10/2023 14:18;24821.1;;;;;;;;;;;;;;;;;
32:02:01;32:02:01;Exp60;WW_R2;Sorghum;Exp60_307_SSM1102;Exp60_307_SSM1102;2;Exp60_307_SSM1102_WW_R2;20/10/2023 14:18;64110.4;;;;;;;;;;;;;;;;;
32:02:02;32:02:02;Exp60;WW_R2;Sorghum;Exp60_37_IS3905;Exp60_37_IS3905;2;Exp60_37_IS3905_WW_R2;20/10/2023 14:18;30165.2;;;;;;;;;;;;;;;;;
32:03:01;32:03:01;Exp60;WW_R2;Sorghum;Exp60_52_IS5910;Exp60_52_IS5910;2;Exp60_52_IS5910_WW_R2;20/10/2023 14:18;42202.9;;;;;;;;;;;;;;;;;
32:03:02;32:03:02;Exp60;WW_R2;Sorghum;Exp60_180_IS21519;Exp60_180_IS21519;2;Exp60_180_IS21519_WW_R2;20/10/2023 14:18;62454.1;;;;;;;;;;;;;;;;;
32:04:01;32:04:01;Exp60;WW_R2;Sorghum;Exp60_79_IS9883;Exp60_79_IS9883;2;Exp60_79_IS9883_WW_R2;20/10/2023 14:18;28266.8;;;;;;;;;;;;;;;;;
32:04:02;32:04:02;Exp60;WW_R2;Sorghum;Exp60_185_IS22040;Exp60_185_IS22040;2;Exp60_185_IS22040_WW_R2;20/10/2023 14:18;45561.9;;;;;;;;;;;;;;;;;
32:05:01;32:05:01;Exp60;WW_R2;Sorghum;Exp60_96_IS12931;Exp60_96_IS12931;2;Exp60_96_IS12931_WW_R2;20/10/2023 14:18;75926.7;;;;;;;;;;;;;;;;;
32:05:02;32:05:02;Exp60;WW_R2;Sorghum;Exp60_61_Phule Chitra;Exp60_61_Phule Chitra;2;Exp60_61_Phule Chitra_WW_R2;20/10/2023 14:18;28385.1;;;;;;;;;;;;;;;;;
32:06:01;32:06:01;Exp60;WW_R2;Sorghum;Exp60_126_IS16044;Exp60_126_IS16044;2;Exp60_126_IS16044_WW_R2;20/10/2023 14:18;65524.1;;;;;;;;;;;;;;;;;
32:06:02;32:06:02;Exp60;WW_R2;Sorghum;Exp60_281_IS31202;Exp60_281_IS31202;2;Exp60_281_IS31202_WW_R2;20/10/2023 14:18;78317.7;;;;;;;;;;;;;;;;;
32:07:01;32:07:01;Exp60;WW_R2;Sorghum;Exp60_154_IS20016;Exp60_154_IS20016;2;Exp60_154_IS20016_WW_R2;20/10/2023 14:18;87177.2;;;;;;;;;;;;;;;;;
32:07:02;32:07:02;Exp60;WW_R2;Sorghum;Exp60_167_IS20724;Exp60_167_IS20724;2;Exp60_167_IS20724_WW_R2;20/10/2023 14:18;45618.7;;;;;;;;;;;;;;;;;
32:08:01;32:08:01;Exp60;WW_R2;Sorghum;Exp60_18_IS2730;Exp60_18_IS2730;2;Exp60_18_IS2730_WW_R2;20/10/2023 14:18;51828.9;;;;;;;;;;;;;;;;;
32:08:02;32:08:02;Exp60;WW_R2;Sorghum;Exp60_10_IS2221;Exp60_10_IS2221;2;Exp60_10_IS2221_WW_R2;20/10/2023 14:18;45110.3;;;;;;;;;;;;;;;;;
32:09:01;32:09:01;Exp60;WW_R2;Sorghum;Exp60_132_IS17593;Exp60_132_IS17593;2;Exp60_132_IS17593_WW_R2;20/10/2023 14:18;61547.7;;;;;;;;;;;;;;;;;
32:09:02;32:09:02;Exp60;WW_R2;Sorghum;Exp60_183_IS21854;Exp60_183_IS21854;2;Exp60_183_IS21854_WW_R2;20/10/2023 14:18;4152.64;;;;;;;;;;;;;;;;;
32:10:01;32:10:01;Exp60;WW_R2;Sorghum;Exp60_99_IS13827;Exp60_99_IS13827;2;Exp60_99_IS13827_WW_R2;20/10/2023 14:18;74328.8;;;;;;;;;;;;;;;;;
32:10:02;32:10:02;Exp60;WW_R2;Sorghum;Exp60_102_IS13989;Exp60_102_IS13989;2;Exp60_102_IS13989_WW_R2;20/10/2023 14:18;48314.5;;;;;;;;;;;;;;;;;
32:11:01;32:11:01;Exp60;WW_R2;Sorghum;Exp60_145_IS19041;Exp60_145_IS19041;2;Exp60_145_IS19041_WW_R2;20/10/2023 14:18;7859.52;;;;;;;;;;;;;;;;;
32:11:02;32:11:02;Exp60;WW_R2;Sorghum;Exp60_302_IS41724;Exp60_302_IS41724;2;Exp60_302_IS41724_WW_R2;20/10/2023 14:18;99208.3;;;;;;;;;;;;;;;;;
32:12:01;32:12:01;Exp60;WW_R2;Sorghum;Exp60_127_IS16125;Exp60_127_IS16125;2;Exp60_127_IS16125_WW_R2;20/10/2023 14:18;94786.2;;;;;;;;;;;;;;;;;
32:12:02;32:12:02;Exp60;WW_R2;Sorghum;Exp60_274_IS30503;Exp60_274_IS30503;2;Exp60_274_IS30503_WW_R2;20/10/2023 14:18;54016.9;;;;;;;;;;;;;;;;;
66:01:01;66:01:01;Exp60;WW_R4;Sorghum;Exp60_17_IS2678;Exp60_17_IS2678;4;Exp60_17_IS2678_WW_R4;20/10/2023 14:42;27705.5;;;;;;;;;;;;;;;;;
66:01:02;66:01:02;Exp60;WW_R4;Sorghum;Exp60_65_IS8218;Exp60_65_IS8218;4;Exp60_65_IS8218_WW_R4;20/10/2023 14:42;51093.7;;;;;;;;;;;;;;;;;
66:02:01;66:02:01;Exp60;WW_R4;Sorghum;Exp60_245_IS27599;Exp60_245_IS27599;4;Exp60_245_IS27599_WW_R4;20/10/2023 14:42;55186;;;;;;;;;;;;;;;;;
66:02:02;66:02:02;Exp60;WW_R4;Sorghum;Exp60_14_IS2398;Exp60_14_IS2398;4;Exp60_14_IS2398_WW_R4;20/10/2023 14:42;55124.1;;;;;;;;;;;;;;;;;
66:03:01;66:03:01;Exp60;WW_R4;Sorghum;Exp60_189_IS22287;Exp60_189_IS22287;4;Exp60_189_IS22287_WW_R4;20/10/2023 14:42;87828.6;;;;;;;;;;;;;;;;;
66:03:02;66:03:02;Exp60;WW_R4;Sorghum;Exp60_294_IS32986;Exp60_294_IS32986;4;Exp60_294_IS32986_WW_R4;20/10/2023 14:42;65501.5;;;;;;;;;;;;;;;;;
66:04:01;66:04:01;Exp60;WW_R4;Sorghum;Exp60_248_IS28389;Exp60_248_IS28389;4;Exp60_248_IS28389_WW_R4;20/10/2023 14:42;46638.2;;;;;;;;;;;;;;;;;
66:04:02;66:04:02;Exp60;WW_R4;Sorghum;Exp60_242_IS27390;Exp60_242_IS27390;4;Exp60_242_IS27390_WW_R4;20/10/2023 14:42;78343.1;;;;;;;;;;;;;;;;;
66:05:01;66:05:01;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;4545.16;;;;;;;;;;;;;;;;;
66:05:02;66:05:02;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;26877.4;;;;;;;;;;;;;;;;;
66:06:01;66:06:01;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;0;;;;;;;;;;;;;;;;;
66:06:02;66:06:02;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;13.633;;;;;;;;;;;;;;;;;
66:07:01;66:07:01;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;0;;;;;;;;;;;;;;;;;
66:07:02;66:07:02;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;69.945;;;;;;;;;;;;;;;;;
66:08:01;66:08:01;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;0;;;;;;;;;;;;;;;;;
66:08:02;66:08:02;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;39.97;;;;;;;;;;;;;;;;;
66:09:01;66:09:01;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;0;;;;;;;;;;;;;;;;;
66:09:02;66:09:02;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;0;;;;;;;;;;;;;;;;;
66:10:01;66:10:01;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;0;;;;;;;;;;;;;;;;;
66:10:02;66:10:02;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;0;;;;;;;;;;;;;;;;;
66:11:01;66:11:01;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;0;;;;;;;;;;;;;;;;;
66:11:02;66:11:02;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;38.256;;;;;;;;;;;;;;;;;
66:12:01;66:12:01;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;0;;;;;;;;;;;;;;;;;
66:12:02;66:12:02;Exp60;WW_R4;Sorghum;Exp60_1001_Empty;Exp60_1001_Empty;4;Exp60_1001_Empty_WW_R4;20/10/2023 14:42;49.801;;;;;;;;;;;;;;;;;
55:01:01;55:01:01;Exp60;WW_R1;Sorghum;Exp60_237_IS26788;Exp60_237_IS26788;1;Exp60_237_IS26788_WW_R1;20/10/2023 14:50;7601.36;;;;;;;;;;;;;;;;;
55:01:02;55:01:02;Exp60;WW_R1;Sorghum;Exp60_312_SSM1592;Exp60_312_SSM1592;1;Exp60_312_SSM1592_WW_R1;20/10/2023 14:50;20985.4;;;;;;;;;;;;;;;;;
55:02:01;55:02:01;Exp60;WW_R1;Sorghum;Exp60_145_IS19041;Exp60_145_IS19041;1;Exp60_145_IS19041_WW_R1;20/10/2023 14:50;7727.67;;;;;;;;;;;;;;;;;
55:02:02;55:02:02;Exp60;WW_R1;Sorghum;Exp60_150_IS19466;Exp60_150_IS19466;1;Exp60_150_IS19466_WW_R1;20/10/2023 14:50;48776.1;;;;;;;;;;;;;;;;;
55:03:01;55:03:01;Exp60;WW_R1;Sorghum;Exp60_283_Phule Suchitra;Exp60_283_Phule Suchitra;1;Exp60_283_Phule Suchitra_WW_R1;20/10/2023 14:50;39424.3;;;;;;;;;;;;;;;;;
55:03:02;55:03:02;Exp60;WW_R1;Sorghum;Exp60_66_IS8283;Exp60_66_IS8283;1;Exp60_66_IS8283_WW_R1;20/10/2023 14:50;28759.1;;;;;;;;;;;;;;;;;
55:04:01;55:04:01;Exp60;WW_R1;Sorghum;Exp60_303_S35;Exp60_303_S35;1;Exp60_303_S35_WW_R1;20/10/2023 14:50;77830.5;;;;;;;;;;;;;;;;;
55:04:02;55:04:02;Exp60;WW_R1;Sorghum;Exp60_210_IS23645;Exp60_210_IS23645;1;Exp60_210_IS23645_WW_R1;20/10/2023 14:50;85395.3;;;;;;;;;;;;;;;;;
55:05:01;55:05:01;Exp60;WW_R1;Sorghum;Exp60_43_CSV22;Exp60_43_CSV22;1;Exp60_43_CSV22_WW_R1;20/10/2023 14:50;63663.3;;;;;;;;;;;;;;;;;
55:05:02;55:05:02;Exp60;WW_R1;Sorghum;Exp60_253_IS29407;Exp60_253_IS29407;1;Exp60_253_IS29407_WW_R1;20/10/2023 14:50;64126.8;;;;;;;;;;;;;;;;;
55:06:01;55:06:01;Exp60;WW_R1;Sorghum;Exp60_200_IS22996;Exp60_200_IS22996;1;Exp60_200_IS22996_WW_R1;20/10/2023 14:50;49576.6;;;;;;;;;;;;;;;;;
55:06:02;55:06:02;Exp60;WW_R1;Sorghum;Exp60_254_IS29409;Exp60_254_IS29409;1;Exp60_254_IS29409_WW_R1;20/10/2023 14:50;14097;;;;;;;;;;;;;;;;;
55:07:01;55:07:01;Exp60;WW_R1;Sorghum;Exp60_182_IS21849;Exp60_182_IS21849;1;Exp60_182_IS21849_WW_R1;20/10/2023 14:50;80377.1;;;;;;;;;;;;;;;;;
55:07:02;55:07:02;Exp60;WW_R1;Sorghum;Exp60_44_IS4726;Exp60_44_IS4726;1;Exp60_44_IS4726_WW_R1;20/10/2023 14:50;17871.3;;;;;;;;;;;;;;;;;
55:08:01;55:08:01;Exp60;WW_R1;Sorghum;Exp60_187_IS22239;Exp60_187_IS22239;1;Exp60_187_IS22239_WW_R1;20/10/2023 14:50;92958.3;;;;;;;;;;;;;;;;;
55:08:02;55:08:02;Exp60;WW_R1;Sorghum;Exp60_277_IS30898;Exp60_277_IS30898;1;Exp60_277_IS30898_WW_R1;20/10/2023 14:50;25259.3;;;;;;;;;;;;;;;;;
55:09:01;55:09:01;Exp60;WW_R1;Sorghum;Exp60_68_IS8348;Exp60_68_IS8348;1;Exp60_68_IS8348_WW_R1;20/10/2023 14:50;31884.7;;;;;;;;;;;;;;;;;
55:09:02;55:09:02;Exp60;WW_R1;Sorghum;Exp60_57_IS6413;Exp60_57_IS6413;1;Exp60_57_IS6413_WW_R1;20/10/2023 14:50;40499.5;;;;;;;;;;;;;;;;;
55:10:01;55:10:01;Exp60;WW_R1;Sorghum;Exp60_292_IS32454;Exp60_292_IS32454;1;Exp60_292_IS32454_WW_R1;20/10/2023 14:50;13193.9;;;;;;;;;;;;;;;;;
55:10:02;55:10:02;Exp60;WW_R1;Sorghum;Exp60_96_IS12931;Exp60_96_IS12931;1;Exp60_96_IS12931_WW_R1;20/10/2023 14:50;41125.7;;;;;;;;;;;;;;;;;
55:11:01;55:11:01;Exp60;WW_R1;Sorghum;Exp60_89_IS11119;Exp60_89_IS11119;1;Exp60_89_IS11119_WW_R1;20/10/2023 14:50;56765;;;;;;;;;;;;;;;;;
55:11:02;55:11:02;Exp60;WW_R1;Sorghum;Exp60_95_IS12804;Exp60_95_IS12804;1;Exp60_95_IS12804_WW_R1;20/10/2023 14:50;34366.6;;;;;;;;;;;;;;;;;
55:12:01;55:12:01;Exp60;WW_R1;Sorghum;Exp60_94_IS12531;Exp60_94_IS12531;1;Exp60_94_IS12531_WW_R1;20/10/2023 14:50;73600.4;;;;;;;;;;;;;;;;;
55:12:02;55:12:02;Exp60;WW_R1;Sorghum;Exp60_170_IS20749;Exp60_170_IS20749;1;Exp60_170_IS20749_WW_R1;20/10/2023 14:50;103327;;;;;;;;;;;;;;;;;
54:01:01;54:01:01;Exp60;WW_R1;Sorghum;Exp60_215_IS23948;Exp60_215_IS23948;1;Exp60_215_IS23948_WW_R1;20/10/2023 14:51;47867.7;;;;;;;;;;;;;;;;;
54:01:02;54:01:02;Exp60;WW_R1;Sorghum;Exp60_109_IS14331;Exp60_109_IS14331;1;Exp60_109_IS14331_WW_R1;20/10/2023 14:51;38154.9;;;;;;;;;;;;;;;;;
54:02:01;54:02:01;Exp60;WW_R1;Sorghum;Exp60_186_IS22074;Exp60_186_IS22074;1;Exp60_186_IS22074_WW_R1;20/10/2023 14:51;45405.3;;;;;;;;;;;;;;;;;
54:02:02;54:02:02;Exp60;WW_R1;Sorghum;Exp60_38_IS3957;Exp60_38_IS3957;1;Exp60_38_IS3957_WW_R1;20/10/2023 14:51;96423.7;;;;;;;;;;;;;;;;;
54:03:01;54:03:01;Exp60;WW_R1;Sorghum;Exp60_115_IS14535;Exp60_115_IS14535;1;Exp60_115_IS14535_WW_R1;20/10/2023 14:51;24750.8;;;;;;;;;;;;;;;;;
54:03:02;54:03:02;Exp60;WW_R1;Sorghum;Exp60_151_IS19685;Exp60_151_IS19685;1;Exp60_151_IS19685_WW_R1;20/10/2023 14:51;59891.4;;;;;;;;;;;;;;;;;
54:04:01;54:04:01;Exp60;WW_R1;Sorghum;Exp60_158_IS20351;Exp60_158_IS20351;1;Exp60_158_IS20351_WW_R1;20/10/2023 14:51;3481;;;;;;;;;;;;;;;;;
54:04:02;54:04:02;Exp60;WW_R1;Sorghum;Exp60_11_IS2262;Exp60_11_IS2262;1;Exp60_11_IS2262_WW_R1;20/10/2023 14:51;75028.9;;;;;;;;;;;;;;;;;
54:05:01;54:05:01;Exp60;WW_R1;Sorghum;Exp60_23_IS2848;Exp60_23_IS2848;1;Exp60_23_IS2848_WW_R1;20/10/2023 14:51;74535.4;;;;;;;;;;;;;;;;;
54:05:02;54:05:02;Exp60;WW_R1;Sorghum;Exp60_117_IS14735;Exp60_117_IS14735;1;Exp60_117_IS14735_WW_R1;20/10/2023 14:51;29705.1;;;;;;;;;;;;;;;;;
54:06:01;54:06:01;Exp60;WW_R1;Sorghum;Exp60_288_IS32050;Exp60_288_IS32050;1;Exp60_288_IS32050_WW_R1;20/10/2023 14:51;39716.1;;;;;;;;;;;;;;;;;
54:06:02;54:06:02;Exp60;WW_R1;Sorghum;Exp60_212_IS23669;Exp60_212_IS23669;1;Exp60_212_IS23669_WW_R1;20/10/2023 14:51;62002.2;;;;;;;;;;;;;;;;;
54:07:01;54:07:01;Exp60;WW_R1;Sorghum;Exp60_134_IS18698;Exp60_134_IS18698;1;Exp60_134_IS18698_WW_R1;20/10/2023 14:51;61349.1;;;;;;;;;;;;;;;;;
54:07:02;54:07:02;Exp60;WW_R1;Sorghum;Exp60_71_IS9168;Exp60_71_IS9168;1;Exp60_71_IS9168_WW_R1;20/10/2023 14:51;67542;;;;;;;;;;;;;;;;;
54:08:01;54:08:01;Exp60;WW_R1;Sorghum;Exp60_285_IS31681;Exp60_285_IS31681;1;Exp60_285_IS31681_WW_R1;20/10/2023 14:51;51182.9;;;;;;;;;;;;;;;;;
54:08:02;54:08:02;Exp60;WW_R1;Sorghum;Exp60_5_IS929;Exp60_5_IS929;1;Exp60_5_IS929_WW_R1;20/10/2023 14:51;19869.6;;;;;;;;;;;;;;;;;
54:09:01;54:09:01;Exp60;WW_R1;Sorghum;Exp60_220_IS24481;Exp60_220_IS24481;1;Exp60_220_IS24481_WW_R1;20/10/2023 14:51;67445.4;;;;;;;;;;;;;;;;;
54:09:02;54:09:02;Exp60;WW_R1;Sorghum;Exp60_171_IS20762;Exp60_171_IS20762;1;Exp60_171_IS20762_WW_R1;20/10/2023 14:51;67882.5;;;;;;;;;;;;;;;;;
54:10:01;54:10:01;Exp60;WW_R1;Sorghum;Exp60_58_IS6718;Exp60_58_IS6718;1;Exp60_58_IS6718_WW_R1;20/10/2023 14:51;1280.49;;;;;;;;;;;;;;;;;
54:10:02;54:10:02;Exp60;WW_R1;Sorghum;Exp60_232_IS25702;Exp60_232_IS25702;1;Exp60_232_IS25702_WW_R1;20/10/2023 14:51;28344.3;;;;;;;;;;;;;;;;;
54:11:01;54:11:01;Exp60;WW_R1;Sorghum;Exp60_84_IS10882;Exp60_84_IS10882;1;Exp60_84_IS10882_WW_R1;20/10/2023 14:51;12777.4;;;;;;;;;;;;;;;;;
54:11:02;54:11:02;Exp60;WW_R1;Sorghum;Exp60_271_IS30441;Exp60_271_IS30441;1;Exp60_271_IS30441_WW_R1;20/10/2023 14:51;59856.8;;;;;;;;;;;;;;;;;
54:12:01;54:12:01;Exp60;WW_R1;Sorghum;Exp60_295_IS33173;Exp60_295_IS33173;1;Exp60_295_IS33173_WW_R1;20/10/2023 14:51;7241.06;;;;;;;;;;;;;;;;;
54:12:02;54:12:02;Exp60;WW_R1;Sorghum;Exp60_7_IS1398;Exp60_7_IS1398;1;Exp60_7_IS1398_WW_R1;20/10/2023 14:51;17545.2;;;;;;;;;;;;;;;;;
53:01:01;53:01:01;Exp60;WW_R1;Sorghum;Exp60_10_IS2221;Exp60_10_IS2221;1;Exp60_10_IS2221_WW_R1;20/10/2023 14:52;6547.04;;;;;;;;;;;;;;;;;
53:01:02;53:01:02;Exp60;WW_R1;Sorghum;Exp60_296_IS33178;Exp60_296_IS33178;1;Exp60_296_IS33178_WW_R1;20/10/2023 14:52;60057.3;;;;;;;;;;;;;;;;;
53:02:01;53:02:01;Exp60;WW_R1;Sorghum;Exp60_244_IS27587;Exp60_244_IS27587;1;Exp60_244_IS27587_WW_R1;20/10/2023 14:52;81489.4;;;;;;;;;;;;;;;;;
53:02:02;53:02:02;Exp60;WW_R1;Sorghum;Exp60_249_IS28991;Exp60_249_IS28991;1;Exp60_249_IS28991_WW_R1;20/10/2023 14:52;30206.7;;;;;;;;;;;;;;;;;
53:03:01;53:03:01;Exp60;WW_R1;Sorghum;Exp60_197_IS22632;Exp60_197_IS22632;1;Exp60_197_IS22632_WW_R1;20/10/2023 14:52;18142.2;;;;;;;;;;;;;;;;;
53:03:02;53:03:02;Exp60;WW_R1;Sorghum;Exp60_137_IS18835;Exp60_137_IS18835;1;Exp60_137_IS18835_WW_R1;20/10/2023 14:52;30870.9;;;;;;;;;;;;;;;;;
53:04:01;53:04:01;Exp60;WW_R1;Sorghum;Exp60_233_IS25733;Exp60_233_IS25733;1;Exp60_233_IS25733_WW_R1;20/10/2023 14:52;100669;;;;;;;;;;;;;;;;;
53:04:02;53:04:02;Exp60;WW_R1;Sorghum;Exp60_297_IS33209;Exp60_297_IS33209;1;Exp60_297_IS33209_WW_R1;20/10/2023 14:52;10663.3;;;;;;;;;;;;;;;;;
